amfi_code,date,nav,daily_return,scheme_name,rolling_mean,rolling_std,rolling_sharpe
101207,2026-02-13,57.1451,-0.0022889088312423,ABSL Small Cap Fund - Regular - Growth,-0.0007463747333450954,0.015712821567589703,-0.7540549941837799
101207,2026-02-16,56.0872,-0.0185125233834571,ABSL Small Cap Fund - Regular - Growth,-0.0007886175935938132,0.015755837081646164,-0.7945573521866242
101207,2026-02-17,56.9355,0.0151246630247185,ABSL Small Cap Fund - Regular - Growth,-0.00042759059724004213,0.015743935327172137,-0.4311368256045544
101207,2026-02-18,56.6349,-0.0052796585610032,ABSL Small Cap Fund - Regular - Growth,-0.000556439074754981,0.015735569932432424,-0.5613521789990804
101207,2026-02-19,58.9807,0.041419689979147,ABSL Small Cap Fund - Regular - Growth,-0.00010055744612592551,0.016345813753228407,-0.09765802997936192
101207,2026-02-20,59.9379,0.0162290376343448,ABSL Small Cap Fund - Regular - Growth,0.0002974051155828278,0.016301987978179264,0.28960638746286166
101207,2026-02-23,59.8674,-0.0011762173849934,ABSL Small Cap Fund - Regular - Growth,0.0003652317689164345,0.01628279211181051,0.35607373409337856
101207,2026-02-24,60.469,0.0100488746797087,ABSL Small Cap Fund - Regular - Growth,0.00060930796821878,0.016261225463641688,0.5948176634146178
101207,2026-02-25,58.5624,-0.0315302055598737,ABSL Small Cap Fund - Regular - Growth,0.00036108866987267667,0.01657987507633223,0.3457266658504442
101207,2026-02-26,59.5086,0.0161571247080039,ABSL Small Cap Fund - Regular - Growth,7.977912640814001e-05,0.01608176130820566,0.0787509741916976
101207,2026-02-27,58.7961,-0.0119730593561266,ABSL Small Cap Fund - Regular - Growth,-1.0086870988756646e-05,0.016126701574108858,-0.009929129780347035
101207,2026-03-02,58.9307,0.0022892674854284,ABSL Small Cap Fund - Regular - Growth,0.00015892679699717446,0.016069468018970055,0.1569986440206452
101207,2026-03-03,58.3101,-0.0105310135464198,ABSL Small Cap Fund - Regular - Growth,-0.00032757877813831775,0.01571513661043582,-0.3309008390652566
101207,2026-03-04,57.7928,-0.008871533405019,ABSL Small Cap Fund - Regular - Growth,-0.0005925274473357633,0.01565515993351984,-0.6008294813802827
101207,2026-03-05,57.6785,-0.0019777550144655,ABSL Small Cap Fund - Regular - Growth,-0.0007518670225845277,0.015594680758516758,-0.7653583391232357
101207,2026-03-06,57.7988,0.0020856991773363,ABSL Small Cap Fund - Regular - Growth,-0.0005934507663923222,0.015549721328559057,-0.6058461537896658
101207,2026-03-09,57.8247,0.0004481061890557,ABSL Small Cap Fund - Regular - Growth,-0.0008088158244814944,0.015397141501210672,-0.8338920030825618
101207,2026-03-10,57.8734,0.0008422006512787,ABSL Small Cap Fund - Regular - Growth,-0.000953043675391901,0.015319143215468229,-0.9875943523227393
101207,2026-03-11,56.4598,-0.0244257292642214,ABSL Small Cap Fund - Regular - Growth,-0.0012599421544952465,0.015510583570194624,-1.2895041345292912
101207,2026-03-12,58.6231,0.0383157574061545,ABSL Small Cap Fund - Regular - Growth,-0.0005473498139204765,0.015839404308150912,-0.5485628599223947
101207,2026-03-13,58.889,0.0045357546769106,ABSL Small Cap Fund - Regular - Growth,-0.0005031615488978266,0.015848069918339786,-0.5040009292739818
101207,2026-03-16,59.348,0.0077943249163681,ABSL Small Cap Fund - Regular - Growth,-0.0007334150245616,0.015569798084938297,-0.7477683726671187
101207,2026-03-17,59.0827,-0.0044702433106422,ABSL Small Cap Fund - Regular - Growth,-0.0008314389526994231,0.015565192756883839,-0.8479614998157209
101207,2026-03-18,58.3258,-0.0128108566467003,ABSL Small Cap Fund - Regular - Growth,-0.0009177478193550276,0.015610279439781154,-0.9332821384724453
101207,2026-03-19,58.5157,0.0032558490410761,ABSL Small Cap Fund - Regular - Growth,-0.0008513480725909355,0.01561523560436216,-0.8654836864327108
101207,2026-03-20,58.8343,0.0054446926209545,ABSL Small Cap Fund - Regular - Growth,-0.0007726887150219166,0.015629069931382165,-0.7848229701919021
101207,2026-03-23,60.1054,0.0216047441713422,ABSL Small Cap Fund - Regular - Growth,-0.0004031799040741356,0.01576155152329127,-0.4060693231460349
101207,2026-03-24,62.1587,0.0341616560242508,ABSL Small Cap Fund - Regular - Growth,-2.6091947313967702e-05,0.01617721255775464,-0.02560372013449264
101207,2026-03-25,63.6771,0.0244277953045992,ABSL Small Cap Fund - Regular - Growth,-1.994456179875549e-05,0.01618649936420738,-0.019560134408438245
101207,2026-03-26,61.9841,-0.0265872660658228,ABSL Small Cap Fund - Regular - Growth,-0.0005603627387098855,0.016253153512251987,-0.5473081083603213
101207,2026-03-27,61.5901,-0.0063564688363628,ABSL Small Cap Fund - Regular - Growth,-0.0005093539277792866,0.016227372464394357,-0.49827801457378196
101207,2026-03-30,61.9707,0.0061795645728777,ABSL Small Cap Fund - Regular - Growth,-0.0006761148928460521,0.016078326301837167,-0.6675440579807138
101207,2026-03-31,61.6351,-0.0054154624685537,ABSL Small Cap Fund - Regular - Growth,-0.0008800999353076888,0.016019949061320184,-0.8721097234935733
101207,2026-04-01,61.6463,0.0001817146398723,ABSL Small Cap Fund - Regular - Growth,-0.0009992615123714764,0.015971105103634167,-0.9932177288789991
101207,2026-04-02,59.6506,-0.0323733946725107,ABSL Small Cap Fund - Regular - Growth,-0.0014445710409662332,0.016281414234604316,-1.408468209391481
101207,2026-04-03,60.5685,0.0153879424515428,ABSL Small Cap Fund - Regular - Growth,-0.0011215361284196133,0.01632418240798647,-1.0906417024796662
101207,2026-04-06,58.8571,-0.0282556114151745,ABSL Small Cap Fund - Regular - Growth,-0.001374397148502678,0.01656718496117522,-1.3169333472509672
101207,2026-04-07,57.4676,-0.0236080268990488,ABSL Small Cap Fund - Regular - Growth,-0.0017932443908623332,0.01664818598634632,-1.7099083475188221
101207,2026-04-08,56.606,-0.0149927959406691,ABSL Small Cap Fund - Regular - Growth,-0.001760168917123721,0.016618617619756058,-1.6813561729607633
101207,2026-04-09,56.5684,-0.0006642405398721,ABSL Small Cap Fund - Regular - Growth,-0.0015964485744572356,0.016555202583174118,-1.5308079334083027
101207,2026-04-10,55.1893,-0.0243793354593729,ABSL Small Cap Fund - Regular - Growth,-0.0019308012092718676,0.016709087411784677,-1.8343622383230505
101207,2026-04-13,54.3227,-0.0157023191089578,ABSL Small Cap Fund - Regular - Growth,-0.0019775463613152145,0.016741997870849068,-1.8750793967967676
101207,2026-04-14,55.3629,0.0191485327496609,ABSL Small Cap Fund - Regular - Growth,-0.0019197223822410097,0.016806470321797294,-1.8132687872384954
101207,2026-04-15,55.3133,-0.0008959068256901,ABSL Small Cap Fund - Regular - Growth,-0.0018080783770461132,0.016779201876219972,-1.7105911610814848
101207,2026-04-16,55.7409,0.0077305096604254,ABSL Small Cap Fund - Regular - Growth,-0.0017747729815818433,0.016795298498360124,-1.6774722795146446
101207,2026-04-17,54.7139,-0.0184245320760877,ABSL Small Cap Fund - Regular - Growth,-0.0020467957064087233,0.01686513346877242,-1.9265708511845265
101207,2026-04-20,54.7153,2.558764774573952e-05,ABSL Small Cap Fund - Regular - Growth,-0.001972107158403276,0.01685919439237035,-1.85692328297725
101207,2026-04-21,54.646,-0.0012665561552253,ABSL Small Cap Fund - Regular - Growth,-0.0019539983611027508,0.016859065787922876,-1.83988619206021
101207,2026-04-22,54.013,-0.0115836474764851,ABSL Small Cap Fund - Regular - Growth,-0.0019739432717561173,0.016869497139668583,-1.8575170164148036
101207,2026-04-23,54.0167,6.850202728969634e-05,ABSL Small Cap Fund - Regular - Growth,-0.001979626161237115,0.016868713259909934,-1.8629512864950406
101207,2026-04-24,52.4766,-0.0285115529086376,ABSL Small Cap Fund - Regular - Growth,-0.0021389654981486482,0.017051899814674015,-1.9912751655432708
101207,2026-04-27,52.8865,0.0078111005667287,ABSL Small Cap Fund - Regular - Growth,-0.002022803453618372,0.017084003760423693,-1.8795950754241915
101207,2026-04-28,52.6007,-0.0054040256019965,ABSL Small Cap Fund - Regular - Growth,-0.002224428867273916,0.01701472930410394,-2.0753614659765502
101207,2026-04-29,52.4339,-0.0031710604611726,ABSL Small Cap Fund - Regular - Growth,-0.0020720464440660297,0.0169432131785076,-1.9413506298540122
101207,2026-04-30,53.1884,0.0143895456946745,ABSL Small Cap Fund - Regular - Growth,-0.0018368963503812485,0.017023892489254188,-1.712876510602493
101207,2026-05-01,53.5983,0.0077065675974461,ABSL Small Cap Fund - Regular - Growth,-0.0018521091915792028,0.01701464045252436,-1.7280013652460482
101207,2026-05-04,53.3768,-0.0041325937576378,ABSL Small Cap Fund - Regular - Growth,-0.0015497460140348406,0.01672394719573386,-1.4710316292420755
101207,2026-05-05,52.4922,-0.0165727432142804,ABSL Small Cap Fund - Regular - Growth,-0.002073359358933883,0.01644292479314244,-2.0016852152100606
101207,2026-05-06,53.649,0.0220375598660373,ABSL Small Cap Fund - Regular - Growth,-0.00202278314425009,0.016510622875218536,-1.944850123346371
101207,2026-05-07,52.5744,-0.0200301962757927,ABSL Small Cap Fund - Regular - Growth,-0.001988863859648591,0.016469956626446732,-1.9169592064661631
101207,2026-05-08,53.1445,0.0108436805745761,ABSL Small Cap Fund - Regular - Growth,-0.0015156002272376798,0.016215154894894328,-1.4837605860403402
101207,2026-05-11,51.8695,-0.023991193820621,ABSL Small Cap Fund - Regular - Growth,-0.0017970594560426675,0.016383997547763575,-1.7411766809748734
101207,2026-05-12,52.6707,0.0154464569737513,ABSL Small Cap Fund - Regular - Growth,-0.001440667341258463,0.016406587603245173,-1.3939452611785954
101207,2026-05-13,53.5624,0.0169297161419916,ABSL Small Cap Fund - Regular - Growth,-0.0014319356205635338,0.016416257656417316,-1.384680586071967
101207,2026-05-14,52.0185,-0.02882432452616,ABSL Small Cap Fund - Regular - Growth,-0.001831136515563562,0.016641651174871545,-1.746725172598002
101207,2026-05-15,52.4337,0.0079817757144091,ABSL Small Cap Fund - Regular - Growth,-0.001773774622889213,0.016666738969961896,-1.6894606230409923
101207,2026-05-18,52.7833,0.0066674676782296,ABSL Small Cap Fund - Regular - Growth,-0.0016099783032512153,0.016676560045044874,-1.5325470702975494
101207,2026-05-19,53.4175,0.0120151638870626,ABSL Small Cap Fund - Regular - Growth,-0.001769946108681084,0.01647254321566021,-1.7056882508967075
101207,2026-05-20,53.7726,0.0066476342022745,ABSL Small Cap Fund - Regular - Growth,-0.0018385343227924086,0.016423888304019144,-1.7770351959011697
101207,2026-05-21,53.0101,-0.0141800842808418,ABSL Small Cap Fund - Regular - Growth,-0.002111947788787833,0.01642222561298436,-2.041509633140379
101207,2026-05-22,52.8752,-0.0025447980667835,ABSL Small Cap Fund - Regular - Growth,-0.0023620983250033675,0.016252696693545638,-2.3071339574273777
101207,2026-05-25,54.3271,0.0274589977910248,ABSL Small Cap Fund - Regular - Growth,-0.0018896744228135275,0.016495610348411835,-1.8185232832413987
101207,2026-05-26,53.4341,-0.0164374685930226,ABSL Small Cap Fund - Regular - Growth,-0.002309326594385765,0.016378232214679322,-2.23830158884779
101207,2026-05-27,53.7534,0.0059755848793185,ABSL Small Cap Fund - Regular - Growth,-0.002206387098098533,0.01640110438227638,-2.1355457857405473
101207,2026-05-28,54.7847,0.0191857631331227,ABSL Small Cap Fund - Regular - Growth,-0.0020616862051861416,0.016532692274133173,-1.979608241632627
101207,2026-05-29,53.9836,-0.0146226957526461,ABSL Small Cap Fund - Regular - Growth,-0.002206506275164144,0.01658550544880529,-2.111916415839459
119093,2022-01-04,41.8062,-0.0001865403931697,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-05,41.6865,-0.0028632116767368,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-06,41.2775,-0.0098113298070118,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-07,41.6166,0.0082151293077341,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-10,41.8532,0.0056852313740189,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-11,41.3848,-0.0111914979021915,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-12,41.3721,-0.0003068759544565,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-13,41.1872,-0.0044691954239693,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-14,40.6305,-0.0135163351720922,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-17,40.1474,-0.0118900825734362,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-18,39.7221,-0.0105934630885188,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-19,39.7221,0.0,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-20,39.5825,-0.0035144164079944,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-21,39.2693,-0.0079125876334239,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-24,39.154,-0.0029361358618563,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-25,39.4333,0.0071333707922562,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-26,39.578,0.0036694874636411,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-27,39.9498,0.0093941078376875,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-28,39.89,-0.0014968785826212,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-01-31,40.4787,0.0147580847330157,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-01,40.6241,0.0035920125893369,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-02,40.4702,-0.0037883916197528,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-03,40.5243,0.0013367860796338,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-04,40.1013,-0.010438181535523,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-07,40.0138,-0.0021819741504639,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-08,40.1866,0.0043185101140106,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-09,40.4248,0.0059273489173008,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-10,40.2996,-0.003097108705547,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-11,41.3044,0.024933249957816,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-14,41.263,-0.0010023145233922,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-15,40.6777,-0.0141846206044154,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-16,41.1365,0.011278907116184,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-17,41.3787,0.0058877152893417,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-18,41.4847,0.0025617044518071,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-21,41.3363,-0.0035772224458654,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-22,41.5013,0.0039916489864839,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-23,42.1199,0.0149055571753173,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-24,42.2166,0.0022958269131692,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-25,41.6943,-0.0123719105754608,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-02-28,40.4645,-0.0294956384925516,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-01,40.6229,0.0039145423766511,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-02,40.292,-0.0081456518367718,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-03,40.2774,-0.0003623548098878,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-04,40.0116,-0.0065992343100597,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-07,39.7225,-0.0072254046326566,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-08,39.4757,-0.0062131034048711,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-09,39.2617,-0.0054210564980483,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-10,39.5517,0.0073863332458858,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-11,39.7729,0.0055926799606591,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-14,39.3717,-0.0100872704781397,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-15,39.0214,-0.0088972536110962,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-16,39.1723,0.003867108817213,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-17,39.558,0.0098462433913759,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-18,39.9421,0.009709793215026,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-21,39.6108,-0.0082945062978663,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-22,39.9786,0.0092853464206732,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-23,39.3775,-0.0150355440160486,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-24,39.3274,-0.0012723001714176,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-25,39.517,0.0048210662286345,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-28,38.8192,-0.0176582230432472,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-29,39.5627,0.0191528934135685,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-30,40.049,0.0122918809889112,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-03-31,40.2989,0.0062398561761842,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-01,39.978,-0.0079629965085895,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-04,39.9747,-8.254539997010202e-05,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-05,40.2751,0.0075147530813239,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-06,39.8988,-0.0093432418541481,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-07,39.8559,-0.0010752203073777,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-08,40.198,0.0085834217769515,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-11,39.6921,-0.0125852032439424,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-12,39.8291,0.0034515684481293,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-13,39.2377,-0.0148484399597279,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-14,38.9326,-0.0077756851191582,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-15,38.7797,-0.0039273000005137,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-18,38.9758,0.0050567693922336,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-19,38.7557,-0.0056470938377147,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-20,38.8186,0.001622987070289,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-21,38.604,-0.0055282776813178,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-22,38.4436,-0.0041550098435394,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-25,38.89,0.0116118157508662,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-26,38.5174,-0.0095808691180251,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-27,38.7961,0.0072356908825621,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-28,38.8158,0.0005077829988064,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-04-29,38.6392,-0.0045496936814389,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-05-02,38.2462,-0.0101710180334996,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-05-03,37.8811,-0.00954604640461,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-05-04,37.6545,-0.0059818748663582,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-05-05,37.6241,-0.0008073404241193,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-05-06,37.8445,0.0058579474326294,Axis Bluechip Fund - Direct - Growth,,,
119093,2022-05-09,37.7639,-0.0021297678658721,Axis Bluechip Fund - Direct - Growth,-0.00109222533581284,0.008888796768018296,-1.9506059298838296
119093,2022-05-10,37.7057,-0.0015411543828894,Axis Bluechip Fund - Direct - Growth,-0.0011072766023652813,0.008888392818611169,-1.9775758670014598
119093,2022-05-11,37.6972,-0.0002254301073842,Axis Bluechip Fund - Direct - Growth,-0.0010779679182613634,0.008886886519710627,-1.9255574109334552
119093,2022-05-12,37.8756,0.0047324469721887,Axis Bluechip Fund - Direct - Growth,-0.0009163703984924691,0.008858481622455372,-1.642147008864179
119093,2022-05-13,38.1112,0.0062203635057926,Axis Bluechip Fund - Direct - Growth,-0.0009385344629584858,0.008837849193169057,-1.6857916886187465
119093,2022-05-16,37.6673,-0.0116474946997208,Axis Bluechip Fund - Direct - Growth,-0.0011311203082222602,0.008880634145753607,-2.0219252292124725
119093,2022-05-17,37.5931,-0.0019698783825757,Axis Bluechip Fund - Direct - Growth,-0.001028657869115418,0.008816220648200321,-1.8522038055419499
119093,2022-05-18,38.0219,0.0114063485054438,Axis Bluechip Fund - Direct - Growth,-0.0008985109306720812,0.008912921697907894,-1.6003078811224338
119093,2022-05-19,37.6025,-0.0110304850625561,Axis Bluechip Fund - Direct - Growth,-0.0009714141488786012,0.008969113159414843,-1.7193139693757173
119093,2022-05-20,37.6466,0.0011727943620769,Axis Bluechip Fund - Direct - Growth,-0.0008082015984989446,0.00887138394348617,-1.4462008086594864
119093,2022-05-23,37.6093,-0.0009907933252937,Axis Bluechip Fund - Direct - Growth,-0.0006870983846306946,0.008792447370758983,-1.24053613878619
119093,2022-05-24,37.4411,-0.0044722980752101,Axis Bluechip Fund - Direct - Growth,-0.0006190854400383757,0.008738465909965923,-1.1246455372271988
119093,2022-05-25,37.9897,0.0146523472868052,Axis Bluechip Fund - Direct - Growth,-0.00045628158129609574,0.008885386264376493,-0.8151863448652104
119093,2022-05-26,38.0216,0.0008397012874541,Axis Bluechip Fund - Direct - Growth,-0.00040790249579111245,0.00888040050071366,-0.7291620887633111
119093,2022-05-27,38.5516,0.0139394449470826,Axis Bluechip Fund - Direct - Growth,-0.0001651021337854846,0.008971174224456467,-0.29214850319037655
119093,2022-05-30,38.5734,0.0005654758816755,Axis Bluechip Fund - Direct - Growth,-0.00012619533663513124,0.008966613442454995,-0.22341644110926778
119093,2022-05-31,38.7503,0.0045860618975772,Axis Bluechip Fund - Direct - Growth,-0.00015449876879823125,0.008947440730079893,-0.2741109994044982
119093,2022-06-01,38.5734,-0.004565125947412,Axis Bluechip Fund - Direct - Growth,-0.0002459944733654879,0.008950000464299153,-0.4363174301616185
119093,2022-06-02,38.4011,-0.0044668087334795,Axis Bluechip Fund - Direct - Growth,-0.0004000046574895657,0.008901377382251843,-0.7133589341544571
119093,2022-06-03,38.5599,0.0041352982076034,Axis Bluechip Fund - Direct - Growth,-0.00033742491537595897,0.008913369328081622,-0.6009460930307544
119093,2022-06-06,38.7256,0.0042972103143421,Axis Bluechip Fund - Direct - Growth,-0.00045365685336122124,0.008781540356404379,-0.820081556884404
119093,2022-06-07,38.9505,0.0058075278368829,Axis Bluechip Fund - Direct - Growth,-0.0004290400172773768,0.008796102044824023,-0.7742974211255895
119093,2022-06-08,39.1002,0.0038433396233681,Axis Bluechip Fund - Direct - Growth,-0.0003442430034649224,0.008800138170434891,-0.6209775529220728
119093,2022-06-09,38.662,-0.0112071037999805,Axis Bluechip Fund - Direct - Growth,-0.000483619557682859,0.008872254437559483,-0.8653068424497534
119093,2022-06-10,38.4079,-0.0065723449381822,Axis Bluechip Fund - Direct - Growth,-0.0004406658177124057,0.008832789533588173,-0.7919755093362831
119093,2022-06-13,38.7168,0.0080426162325979,Axis Bluechip Fund - Direct - Growth,-0.00032705925790060787,0.008875790550751255,-0.5849512483007641
119093,2022-06-14,38.0735,-0.0166155260765351,Axis Bluechip Fund - Direct - Growth,-0.0005596596600177824,0.009025714279337033,-0.9843344693274122
119093,2022-06-15,38.1916,0.003101895018845,Axis Bluechip Fund - Direct - Growth,-0.0005910535922228467,0.009007793208108643,-1.0416185943025515
119093,2022-06-16,38.1736,-0.000471307826852,Axis Bluechip Fund - Direct - Growth,-0.0005618780269040136,0.00900383659942664,-0.9906373865787467
119093,2022-06-17,38.4805,0.0080395875683718,Axis Bluechip Fund - Direct - Growth,-0.0007495853867867269,0.008634891421072377,-1.3780484940477986
119093,2022-06-20,38.6421,0.0041995296318915,Axis Bluechip Fund - Direct - Growth,-0.0006917871183946858,0.008650575967605628,-1.2694854185370077
119093,2022-06-21,38.4363,-0.0053257975110047,Axis Bluechip Fund - Direct - Growth,-0.0005933557506901224,0.008545078653040116,-1.1022988686646573
119093,2022-06-22,38.2163,-0.0057237559286404,Axis Bluechip Fund - Direct - Growth,-0.0007822742289659489,0.008467248946851214,-1.4666178447499494
119093,2022-06-23,38.0601,-0.0040872611948303,Axis Bluechip Fund - Direct - Growth,-0.0008931073010123045,0.008444213324879655,-1.6789768720877303
119093,2022-06-24,38.2751,0.0056489604599043,Axis Bluechip Fund - Direct - Growth,-0.0008588044564778913,0.00846465139406345,-1.6105917970358854
119093,2022-06-27,37.5252,-0.0195923720643448,Axis Bluechip Fund - Direct - Growth,-0.0010367505633498844,0.008687835802111913,-1.8943618811693852
119093,2022-06-28,37.5967,0.0019053862471085,Axis Bluechip Fund - Direct - Growth,-0.0010599312604540557,0.008677044944500691,-1.9391264237454282
119093,2022-06-29,37.3243,-0.0072453167432247,Axis Bluechip Fund - Direct - Growth,-0.001306052081771189,0.008532040787213967,-2.4300087825481027
119093,2022-06-30,37.4064,0.0021996393770278,Axis Bluechip Fund - Direct - Growth,-0.0013071208321727601,0.008531590547493,-2.432125617976692
119093,2022-07-01,37.5396,0.003560887976389,Axis Bluechip Fund - Direct - Growth,-0.0011300897371522068,0.008464454862062874,-2.11940623637214
119093,2022-07-04,37.0124,-0.0140438363754542,Axis Bluechip Fund - Direct - Growth,-0.0009584030469622356,0.008028103922981816,-1.8951145692843643
119093,2022-07-05,36.9574,-0.0014859884795366,Axis Bluechip Fund - Direct - Growth,-0.0010184089453643213,0.008011437727315853,-2.0179574958516038
119093,2022-07-06,37.0273,0.0018913668169295,Axis Bluechip Fund - Direct - Growth,-0.000906886515878751,0.007980910382773274,-1.8038514956028677
119093,2022-07-07,37.0751,0.0012909393879652,Axis Bluechip Fund - Direct - Growth,-0.0008885165803470512,0.007984079925523654,-1.7666110028589088
119093,2022-07-08,37.0543,-0.0005610234362146,Axis Bluechip Fund - Direct - Growth,-0.000821425348415439,0.00796088909738098,-1.637973220775164
119093,2022-07-11,36.6764,-0.010198546457496,Axis Bluechip Fund - Direct - Growth,-0.0008544602575803213,0.007993862425694217,-1.696818803995914
119093,2022-07-12,36.3511,-0.0088694637423519,Axis Bluechip Fund - Direct - Growth,-0.000883975372441219,0.008018735272874158,-1.7499859424192281
119093,2022-07-13,35.9305,-0.0115704889260572,Axis Bluechip Fund - Direct - Growth,-0.0009523023994190957,0.008083765505704705,-1.870085410083937
119093,2022-07-14,36.1252,0.0054187946173862,Axis Bluechip Fund - Direct - Growth,-0.0009741639397357579,0.008063596642398712,-1.9178009280838877
119093,2022-07-15,36.107,-0.0005038034391504,Axis Bluechip Fund - Direct - Growth,-0.0010419026441780856,0.00803336190730812,-2.0588754635800104
119093,2022-07-18,36.1091,5.816046749940185e-05,Axis Bluechip Fund - Direct - Growth,-0.0009291756336709845,0.007975985170388174,-1.8493271477895457
119093,2022-07-19,35.5884,-0.0144201877089154,Axis Bluechip Fund - Direct - Growth,-0.000990541568091198,0.00805879548124029,-1.9512047366447767
119093,2022-07-20,35.5962,0.0002191725393667,Axis Bluechip Fund - Direct - Growth,-0.0010310741934006012,0.008043247716426687,-2.0349734300162314
119093,2022-07-21,35.8142,0.006124249217613,Axis Bluechip Fund - Direct - Growth,-0.001072429684220189,0.007996122586375536,-2.12906859223348
